time,damageSource,potency
193.10625000000013,GUST_SLASH@192.70625000000013,440.00000000000006
194.39875000000015,DREAM_WITHIN_A_DREAM@193.41875000000016,594
194.70025000000015,ATTACK@194.70025000000015,99.00000000000001
196.55375000000012,RAITON@195.84375000000014,814.0000000000001
196.87625000000014,ATTACK@196.87625000000014,99.00000000000001
198.11000000000013,FLEETING_RAIJU@197.35000000000014,770.0000000000001
199.05225000000013,ATTACK@199.05225000000013,99.00000000000001
201.1975000000001,RAITON@200.4875000000001,814.0000000000001
201.22825000000012,ATTACK@201.22825000000012,99.00000000000001
202.7537500000001,FLEETING_RAIJU@201.99375000000012,770.0000000000001
203.40425000000013,ATTACK@203.40425000000013,99.00000000000001
204.6587500000001,AEOLIAN_EDGE@204.11875000000012,616
205.58025000000012,ATTACK@205.58025000000012,90
206.64375000000013,SPINNING_EDGE@206.24375000000012,300
207.75625000000014,ATTACK@207.75625000000014,90
208.76875000000015,GUST_SLASH@208.36875000000015,400
209.93225000000018,ATTACK@209.93225000000018,90
211.11375000000015,ARMOR_CRUSH@210.49375000000018,500
212.10825000000017,ATTACK@212.10825000000017,90
213.01875000000015,SPINNING_EDGE@212.61875000000015,444
214.2842500000002,ATTACK@214.28425000000018,90
215.1437500000002,GUST_SLASH@214.7437500000002,544
216.46025000000023,ATTACK@216.46025000000023,90
217.40875000000023,AEOLIAN_EDGE@216.86875000000023,704
218.03875000000022,BHAVACAKRA@217.41875000000022,400
218.63625000000022,ATTACK@218.63625000000022,90
219.3937500000002,SPINNING_EDGE@218.9937500000002,444
220.81225000000023,ATTACK@220.81225000000023,90
221.51875000000024,GUST_SLASH@221.11875000000023,544
222.98825000000022,ATTACK@222.98825000000025,90
224.81375000000023,PHANTOM_KAMAITACHI@223.2437500000002,630
225.16425000000024,ATTACK@225.16425000000024,90
225.90875000000025,AEOLIAN_EDGE@225.36875000000023,560
227.34025000000025,ATTACK@227.34025000000025,90
227.89375000000024,SPINNING_EDGE@227.49375000000023,300
229.51625000000027,ATTACK@229.51625000000027,90
230.01875000000027,GUST_SLASH@229.61875000000026,400
231.69225000000029,ATTACK@231.69225000000029,90
232.36375000000024,ARMOR_CRUSH@231.74375000000026,500
233.86825000000024,ATTACK@233.86825000000024,90
236.04425000000032,ATTACK@236.0442500000003,90
236.3675000000003,SUITON@235.38750000000027,580
236.5575000000003,BHAVACAKRA@235.93750000000028,400
237.29375000000027,SPINNING_EDGE@236.8937500000003,300
238.2202500000003,ATTACK@238.22025000000028,90
239.41875000000027,GUST_SLASH@239.0187500000003,400
240.18875000000025,BHAVACAKRA@239.56875000000025,400
240.3962500000003,ATTACK@240.39625000000026,90
241.68375000000026,AEOLIAN_EDGE@241.1437500000003,560
242.57225000000022,ATTACK@242.57225000000025,90
243.66875000000016,SPINNING_EDGE@243.26875000000018,300
244.74825000000027,ATTACK@244.74825000000024,90
245.48875000000032,DOKUMORI@244.41875000000027,400
245.79375000000033,GUST_SLASH@245.3937500000003,420
246.9242500000003,ATTACK@246.92425000000034,94.5
248.05875000000032,AEOLIAN_EDGE@247.5187500000003,588
249.10025000000053,ATTACK@249.10025000000044,94.5
250.2587500000006,KUNAIS_BANE@248.9687500000005,735
251.27625000000063,HYOSHO_RANRYU@250.65625000000063,1951.9500000000007
251.27625000000063,ATTACK@251.27625000000066,103.95000000000002
252.23625000000067,ZESHO_MEPPO@251.20625000000064,808.5000000000002
253.45225000000067,ATTACK@253.4522500000007,103.95000000000002
253.88500000000067,RAITON@253.1750000000007,854.7000000000002
254.70500000000067,DREAM_WITHIN_A_DREAM@253.72500000000065,623.7000000000002
255.44125000000065,FLEETING_RAIJU@254.68125000000066,808.5000000000002
255.62825000000066,ATTACK@255.6282500000007,103.95000000000002
257.69625000000065,FUMA_SHURIKEN_TEN@256.80625000000066,577.5000000000001
257.80425000000065,ATTACK@257.80425000000065,103.95000000000002
258.52250000000066,RAITON_CHI@257.8125000000006,854.7000000000002
259.7187500000006,TENRI_JINDO@259.3687500000006,1270.5000000000002
259.7987500000006,SUITON_JIN@258.81875000000065,669.9000000000001
259.98025000000064,ATTACK@259.9802500000006,103.95000000000002
262.0475000000007,RAITON@261.33750000000066,854.7000000000002
262.1562500000007,ATTACK@262.1562500000007,103.95000000000002
263.6037500000007,FLEETING_RAIJU@262.8437500000007,808.5000000000002
264.0137500000007,BHAVACAKRA@263.3937500000007,635.2500000000001
264.3322500000007,ATTACK@264.33225000000067,103.95000000000002
265.0137500000007,BHAVACAKRA@264.3937500000007,462.0000000000001
265.72875000000073,FLEETING_RAIJU@264.9687500000007,808.5000000000002
266.5082500000007,ATTACK@266.5082500000007,90
267.4937500000007,SPINNING_EDGE@267.09375000000074,300
268.6842500000007,ATTACK@268.68425000000065,90
269.61875000000066,GUST_SLASH@269.2187500000007,400
270.86025000000063,ATTACK@270.86025000000063,90
271.96375000000063,ARMOR_CRUSH@271.3437500000006,500
273.0362500000006,ATTACK@273.0362500000006,90
273.8687500000006,SPINNING_EDGE@273.4687500000006,300
275.2122500000006,ATTACK@275.2122500000006,90
275.9937500000006,GUST_SLASH@275.5937500000006,400
277.3882500000006,ATTACK@277.38825000000054,90
278.2587500000006,AEOLIAN_EDGE@277.71875000000057,560
279.5642500000006,ATTACK@279.5642500000006,90
280.24375000000055,SPINNING_EDGE@279.84375000000057,300
281.7402500000005,ATTACK@281.7402500000005,90
282.3687500000005,GUST_SLASH@281.9687500000005,400
283.9162500000004,ATTACK@283.9162500000004,90
284.6337500000004,AEOLIAN_EDGE@284.0937500000004,560
285.2637500000004,BHAVACAKRA@284.6437500000004,400
286.09225000000043,ATTACK@286.0922500000004,90
286.6187500000004,SPINNING_EDGE@286.2187500000004,300
288.26825000000036,ATTACK@288.26825000000036,90
288.7437500000003,GUST_SLASH@288.34375000000034,400
290.4442500000003,ATTACK@290.4442500000003,90
291.0887500000003,ARMOR_CRUSH@290.4687500000003,500
292.6202500000003,ATTACK@292.6202500000003,90
292.99375000000026,SPINNING_EDGE@292.5937500000003,300
294.7962500000002,ATTACK@294.7962500000002,90
296.97225000000026,ATTACK@296.97225000000026,90
297.21750000000026,SUITON@296.2375000000003,580
298.1437500000003,GUST_SLASH@297.74375000000026,400
299.14825000000025,ATTACK@299.14825000000025,90
300.4087500000002,AEOLIAN_EDGE@299.8687500000002,560
301.32425000000023,ATTACK@301.32425000000023,90
302.3937500000002,SPINNING_EDGE@301.9937500000002,444
303.50025000000016,ATTACK@303.50025000000016,90
304.5187500000002,GUST_SLASH@304.11875000000015,544
305.67625000000015,ATTACK@305.67625000000015,90
306.78375000000017,AEOLIAN_EDGE@306.24375000000015,704
307.85225000000014,ATTACK@307.85225000000014,90
308.7687500000001,SPINNING_EDGE@308.36875000000015,444
310.0282500000001,ATTACK@310.02825000000007,99.00000000000001
310.25875000000013,KUNAIS_BANE@308.9687500000001,700
312.1262500000001,HYOSHO_RANRYU@311.50625000000014,1859.0000000000005
312.2042500000001,ATTACK@312.2042500000001,99.00000000000001
312.6762500000001,BHAVACAKRA@312.0562500000001,440.00000000000006
313.41250000000014,GUST_SLASH@313.0125000000001,598.4000000000001
314.3802500000001,ATTACK@314.3802500000001,99.00000000000001
314.70500000000015,DREAM_WITHIN_A_DREAM@313.72500000000014,594
316.5562500000002,ATTACK@316.5562500000001,99.00000000000001
316.86000000000024,RAITON@316.15000000000015,814.0000000000001
318.4162500000002,FLEETING_RAIJU@317.6562500000003,770.0000000000001
318.73225000000025,ATTACK@318.73225000000025,99.00000000000001
320.9082500000003,ATTACK@320.90825000000024,99.00000000000001
321.5037500000003,RAITON@320.7937500000003,814.0000000000001
323.0600000000003,FLEETING_RAIJU@322.3000000000003,770.0000000000001
323.0842500000003,ATTACK@323.0842500000003,99.00000000000001
323.47000000000025,BHAVACAKRA@322.8500000000003,440.00000000000006
324.9650000000002,AEOLIAN_EDGE@324.42500000000024,616
325.2602500000002,ATTACK@325.2602500000002,99.00000000000001
326.95000000000016,SPINNING_EDGE@326.5500000000002,300
327.43625000000014,ATTACK@327.43625000000014,90
329.07500000000016,GUST_SLASH@328.6750000000002,400
329.61225000000013,ATTACK@329.61225000000013,90
331.34000000000015,AEOLIAN_EDGE@330.8000000000001,560
331.7882500000002,ATTACK@331.7882500000001,90
333.3250000000001,SPINNING_EDGE@332.9250000000001,300
333.9642500000001,ATTACK@333.9642500000001,90
335.4500000000001,GUST_SLASH@335.0500000000001,400
336.1402500000001,ATTACK@336.1402500000001,90
338.3162500000001,ATTACK@338.3162500000001,90
338.74500000000006,PHANTOM_KAMAITACHI@337.17500000000007,630
339.8400000000001,AEOLIAN_EDGE@339.30000000000007,560
340.46999999999997,BHAVACAKRA@339.8500000000001,400
340.49225,ATTACK@340.49225,90
341.825,SPINNING_EDGE@341.425,300
342.66824999999994,ATTACK@342.66824999999994,90
343.94999999999993,GUST_SLASH@343.54999999999995,400
344.8442499999999,ATTACK@344.8442499999999,90
346.29499999999985,ARMOR_CRUSH@345.67499999999984,500
347.02024999999986,ATTACK@347.02024999999986,90
348.1999999999998,SPINNING_EDGE@347.79999999999984,300
349.19624999999985,ATTACK@349.1962499999998,90
350.3249999999998,GUST_SLASH@349.92499999999984,400
351.3722499999998,ATTACK@351.3722499999998,90
352.6699999999998,ARMOR_CRUSH@352.0499999999998,500
353.2199999999998,BHAVACAKRA@352.5999999999998,400
353.5482499999998,ATTACK@353.54824999999977,90
354.57499999999976,SPINNING_EDGE@354.1749999999998,300
355.72424999999976,ATTACK@355.7242499999997,90
357.9002499999998,ATTACK@357.90024999999974,90
358.79874999999976,SUITON@357.8187499999998,580
359.72499999999974,GUST_SLASH@359.32499999999976,400
360.07624999999973,ATTACK@360.07624999999973,90
361.9899999999997,AEOLIAN_EDGE@361.4499999999997,560
362.2522499999997,ATTACK@362.2522499999997,90
363.97499999999974,SPINNING_EDGE@363.5749999999997,300
364.4282499999997,ATTACK@364.4282499999997,90
364.74499999999966,BHAVACAKRA@364.1249999999997,400
365.7449999999997,DOKUMORI@364.67499999999967,400
366.0999999999997,GUST_SLASH@365.6999999999997,420
366.6042499999997,ATTACK@366.6042499999997,94.5
368.3649999999996,AEOLIAN_EDGE@367.82499999999965,588
368.7802499999997,ATTACK@368.7802499999996,94.5
370.66499999999985,KUNAIS_BANE@369.3749999999998,735
370.95624999999984,ATTACK@370.9562499999998,103.95000000000002
371.58249999999987,HYOSHO_RANRYU@370.96249999999986,1951.9500000000007
372.5424999999999,ZESHO_MEPPO@371.5124999999999,808.5000000000002
373.13224999999994,ATTACK@373.1322499999999,103.95000000000002
374.19125,RAITON@373.48125,854.7000000000002
375.01125,DREAM_WITHIN_A_DREAM@374.03125,623.7000000000002
375.30825000000004,ATTACK@375.30825,103.95000000000002
375.6075,FORKED_RAIJU@374.9875,808.5000000000002
377.48425000000003,ATTACK@377.48425,103.95000000000002
378.0025,FUMA_SHURIKEN_TEN@377.1125,577.5000000000001
378.82875,RAITON_CHI@378.11875,854.7000000000002
379.66024999999996,ATTACK@379.66024999999996,103.95000000000002
380.025,TENRI_JINDO@379.67499999999995,1270.5000000000002
380.10499999999996,SUITON_JIN@379.125,669.9000000000001
381.25124999999997,FORKED_RAIJU@380.63124999999997,808.5000000000002
381.83625,ATTACK@381.83624999999995,103.95000000000002
384.0122500000001,ATTACK@384.01225000000005,103.95000000000002
384.4787500000001,RAITON@383.76875000000007,854.7000000000002
384.9387500000001,BHAVACAKRA@384.3187500000001,635.2500000000001
385.89500000000004,FORKED_RAIJU@385.27500000000003,808.5000000000002
386.18825000000004,ATTACK@386.18825000000004,94.5
387.8,SPINNING_EDGE@387.40000000000003,300
388.3642500000001,ATTACK@388.36425,90
389.92500000000007,GUST_SLASH@389.5250000000001,400
390.5402500000001,ATTACK@390.54025000000007,90
392.27000000000004,ARMOR_CRUSH@391.6500000000001,500
392.71625000000006,ATTACK@392.71625000000006,90
394.1750000000001,SPINNING_EDGE@393.7750000000001,444
394.89225000000016,ATTACK@394.8922500000001,90
396.3000000000001,GUST_SLASH@395.90000000000015,544
397.06825000000015,ATTACK@397.0682500000001,90
398.5650000000001,AEOLIAN_EDGE@398.0250000000001,704
399.24425000000014,ATTACK@399.2442500000001,90
400.5500000000001,SPINNING_EDGE@400.1500000000001,444
401.42025000000007,ATTACK@401.42025000000007,90
402.675,GUST_SLASH@402.27500000000003,544
403.59625,ATTACK@403.59625,90
405.02,ARMOR_CRUSH@404.4,500
405.77225,ATTACK@405.77225,90
406.92499999999995,SPINNING_EDGE@406.525,300
407.9482499999999,ATTACK@407.9482499999999,90
409.04999999999995,GUST_SLASH@408.6499999999999,400
409.8199999999999,BHAVACAKRA@409.19999999999993,400
410.1242499999999,ATTACK@410.1242499999999,90
411.3149999999999,AEOLIAN_EDGE@410.77499999999986,560
412.3002499999999,ATTACK@412.3002499999999,90
413.29999999999984,SPINNING_EDGE@412.89999999999986,300
414.4762499999998,ATTACK@414.4762499999998,90
415.42499999999984,GUST_SLASH@415.0249999999998,400
416.6522499999998,ATTACK@416.6522499999998,90
418.82824999999985,ATTACK@418.8282499999998,90
419.64874999999984,SUITON@418.6687499999998,580
420.71499999999986,AEOLIAN_EDGE@420.17499999999984,560
421.00424999999984,ATTACK@421.00424999999984,90
422.6999999999998,SPINNING_EDGE@422.29999999999984,300
423.18024999999983,ATTACK@423.18024999999983,90
424.8249999999998,GUST_SLASH@424.42499999999984,400
425.3562499999999,ATTACK@425.3562499999998,90
426.14499999999987,BHAVACAKRA@425.52499999999986,400
427.0899999999998,AEOLIAN_EDGE@426.54999999999984,560
427.5322499999998,ATTACK@427.5322499999998,90
429.07499999999976,SPINNING_EDGE@428.6749999999998,300
429.70824999999974,ATTACK@429.70824999999974,90
430.6649999999997,KUNAIS_BANE@429.3749999999998,700
431.8842499999997,ATTACK@431.88424999999967,99.00000000000001
432.43249999999966,HYOSHO_RANRYU@431.8124999999997,1859.0000000000005
433.71874999999966,GUST_SLASH@433.3187499999997,440.00000000000006
434.06024999999966,ATTACK@434.06024999999966,99.00000000000001
435.0112499999997,DREAM_WITHIN_A_DREAM@434.03124999999966,594
436.2362499999997,ATTACK@436.23624999999964,99.00000000000001
436.6137499999997,BHAVACAKRA@435.99374999999964,440.00000000000006
437.01374999999973,PHANTOM_KAMAITACHI@435.4437499999996,693.0000000000002
438.4122499999998,ATTACK@438.41224999999974,99.00000000000001
439.2912499999998,RAITON@438.5812499999998,814.0000000000001
440.58824999999985,ATTACK@440.5882499999998,99.00000000000001
440.7074999999998,FORKED_RAIJU@440.0874999999998,770.0000000000001
442.76424999999983,ATTACK@442.7642499999998,99.00000000000001
443.93499999999983,RAITON@443.2249999999998,814.0000000000001
444.9402499999998,ATTACK@444.9402499999998,99.00000000000001
445.49124999999975,FLEETING_RAIJU@444.7312499999998,770.0000000000001
447.1162499999997,ATTACK@447.1162499999997,90
447.39624999999967,AEOLIAN_EDGE@446.8562499999997,560
449.29224999999974,ATTACK@449.2922499999997,90
449.38124999999974,SPINNING_EDGE@448.9812499999997,300
451.4682499999998,ATTACK@451.4682499999997,90
451.50624999999974,GUST_SLASH@451.10624999999976,400
453.6442499999997,ATTACK@453.6442499999997,90
453.8512499999997,ARMOR_CRUSH@453.2312499999997,500
455.7562499999997,SPINNING_EDGE@455.3562499999997,300
455.8202499999997,ATTACK@455.8202499999997,90
456.52624999999966,BHAVACAKRA@455.90624999999966,400
457.8812499999996,GUST_SLASH@457.48124999999965,400
457.99624999999963,ATTACK@457.99624999999963,90
460.14624999999955,AEOLIAN_EDGE@459.6062499999996,560
460.17224999999956,ATTACK@460.17224999999956,90
462.13124999999957,SPINNING_EDGE@461.73124999999953,300
462.34824999999955,ATTACK@462.34824999999955,90
464.2562499999996,GUST_SLASH@463.8562499999996,400
464.5242499999996,ATTACK@464.5242499999996,90
466.5212499999996,AEOLIAN_EDGE@465.9812499999996,560
466.70024999999964,ATTACK@466.7002499999996,90
468.5062499999996,SPINNING_EDGE@468.10624999999965,300
468.87624999999963,ATTACK@468.87624999999963,90
470.63124999999957,GUST_SLASH@470.2312499999996,400
471.05224999999956,ATTACK@471.05224999999956,90
472.97624999999954,ARMOR_CRUSH@472.35624999999953,500
473.2282499999996,ATTACK@473.22824999999955,90
474.8812499999996,SPINNING_EDGE@474.4812499999996,300
