437.0893245033116 "<炽炎>~" tts "炽炎"
439.5396556291394 "<高闪雷>~" tts "高闪雷"
440.1396556291394 "<沉稳咏唱>~" tts "沉稳咏唱"
440.7396556291394 "<三连咏唱>~" tts "三连咏唱"
441.9899867549672 "<炽炎>~" tts "炽炎"
444.4403178807951 "<炽炎>~" tts "炽炎"
446.8906490066229 "<核爆>~" tts "核爆"
447.4906490066229 "<魔泉>~" tts "魔泉"
449.3409801324507 "<耀星>~" tts "耀星"
451.79131125827854 "<核爆>~" tts "核爆"
454.2416423841064 "<核爆>~" tts "核爆"
456.6919735099343 "<耀星>~" tts "耀星"
459.1423046357621 "<高闪雷>~" tts "高闪雷"
459.7423046357621 "<星灵移位>~" tts "星灵移位"
460.3423046357621 "<即刻咏唱>~" tts "即刻咏唱"
461.5926357615899 "<冰封>~" tts "冰封"
464.0429668874177 "<冰澈>~" tts "冰澈"
466.4932980132456 "<悖论>~" tts "悖论"
468.94362913907344 "<高闪雷>~" tts "高闪雷"
469.5436291390735 "<星灵移位>~" tts "星灵移位"
471.3939602649013 "<秽浊>~" tts "秽浊"
473.8442913907292 "<爆炎>~" tts "爆炎"
476.294622516557 "<炽炎>~" tts "炽炎"
478.7449536423848 "<炽炎>~" tts "炽炎"
481.1952847682126 "<炽炎>~" tts "炽炎"
483.6456158940405 "<悖论>~" tts "悖论"
484.2456158940405 "<三连咏唱>~" tts "三连咏唱"
486.09594701986833 "<炽炎>~" tts "炽炎"
486.6959470198683 "<详述>~" tts "详述"
488.54627814569614 "<高闪雷>~" tts "高闪雷"
490.996609271524 "<炽炎>~" tts "炽炎"
493.4469403973517 "<炽炎>~" tts "炽炎"
495.89727152317954 "<耀星>~" tts "耀星"
498.3476026490074 "<绝望>~" tts "绝望"
498.94760264900737 "<星灵移位>~" tts "星灵移位"
500.7979337748352 "<悖论>~" tts "悖论"
501.3979337748352 "<三连咏唱>~" tts "三连咏唱"
503.248264900663 "<冰封>~" tts "冰封"
505.69859602649086 "<冰澈>~" tts "冰澈"
506.2985960264909 "<星灵移位>~" tts "星灵移位"
508.1489271523186 "<爆炎>~" tts "爆炎"
510.5992582781464 "<炽炎>~" tts "炽炎"
511.79925827814645 "<爆发药>~" tts "爆发药"
513.0495894039742 "<炽炎>~" tts "炽炎"
515.499920529802 "<炽炎>~" tts "炽炎"
517.9502516556299 "<高闪雷>~" tts "高闪雷"
519.15025165563 "<黑魔纹>~" tts "黑魔纹"
520.4005827814578 "<炽炎>~" tts "炽炎"
522.4866754966895 "<核爆>~" tts "核爆"
524.5727682119212 "<耀星>~" tts "耀星"
526.658860927153 "<秽浊>~" tts "秽浊"
527.2588609271529 "<星灵移位>~" tts "星灵移位"
528.7449536423848 "<冰澈>~" tts "冰澈"
530.8310463576165 "<秽浊>~" tts "秽浊"
532.9171390728483 "<秽浊>~" tts "秽浊"
533.5171390728482 "<星灵移位>~" tts "星灵移位"
535.00323178808 "<核爆>~" tts "核爆"
537.0893245033119 "<核爆>~" tts "核爆"
539.1754172185437 "<耀星>~" tts "耀星"
541.2615099337754 "<秽浊>~" tts "秽浊"
541.8615099337754 "<星灵移位>~" tts "星灵移位"
